date,bch btc,bch price,bch bitcoin,bch usd,wbnb coin,wbnb to bnb,wbnb price,wbnb crypto,eth btc,eth to usd,eth price,eth usd,xlm price,xlm coin,stellar xlm,stellar,c98 coin,c98 price,c98 binance,c98 crypto,coin jasmy,jasmy price,jasmy crypto,jasmy coin price,avax coin,avax yorum,avax price,avax coin yorum,shib coin,shib price,shib coin price,shib crypto,usd krw,usd to krw,krw sgd,currency krw,xrp price,xrp news,ripple xrp,ripple,dydx coin,dydx crypto,dydx token,dydx price,zec usd,zec coin,zec price,zcash,snx coin,snx price,snx stock,snx crypto,chz coin,chz yorum,chz coin yorum,chz binance,bsv bitcoin,bsv coin,bsv price,bsv stock,qtum coin,qtum price,crypto qtum,crypto,enj coin,enj price,enj crypto,enj coin price,usd btc,btc binance,btc to usd,btc price,doge coin,doge price,dogecoin,doge yorum,ltc usd,ltc btc,ltc price,usd to ltc,curve dao token,curve token,curve dao price,curve dao coin,algorand,algorand price,algorand coin,crypto algorand,SXP crypto,sxp crypto price,sxp price,sxp coin, bitcoin gold,btg price,btg crypto price,btg coin,knc price,knc crypto price,knc coin,knc crypto prediction,people crypto,people crypto price,people coin,ConstitutionDAO, DOT crypto,crypto polka dot,dot crypto price,dot price,MANA crypto,mana crypto price,mana price,mana coin,RUNE crypto,rune price,rune coin,thorchain,gala price,gala coin,gala crypto coin,GALA crypto, NEO crypto,neo crypto price,neo price,neo coin, ZIL crypto,zil crypto price,zil price,zil coin,XTZ crypto,XTZ price,xtz crypto price,xtz price prediction,THETA crypto,theta crypto price,theta price,theta coin, LINK crypto,crypto link price,link price,chain link crypto,WIN crypto,win crypto price,win price,win coin,SUSHI crypto,sushi crypto price,sushi price,sushi coin, WBTC crypto,wbtc price,wbtc vs btc,Wrapped Bitcoin, BNB crypto,bnb coin,bnb binance,crypto bnb price,tron trx,tron crypto,tron,tron trx crypto,kava crypto price,kava price,kava coin,kava crypto price prediction,matic price,matic crypto price,matic polygon crypto,polygon matic,omg crypto price,omg price,omg coin,omg crypto coin,beta finance crypto,beta finance,beta crypto price,beta coin,bat crypto price,bat price,bat coin,bat crypto prediction,alice crypto price,alice price,alice coin,alice coin crypto,fil crypto price,fil price,fil coin,fil crypto price prediction,ada price crypto,ada price,ada cardano crypto,ada cardano,powr crypto price,powr price,powr coin,power ledger,axs crypto price,axs price,axs coin,axs crypto prediction,waves coin,waves crypto price,waves price,waves cryptocurrency,eos crypto price,eos price,eos coin,eos crypto coin,lrc crypto price,lrc price,lrc coin,lrc crypto price prediction,ftm crypto price,ftm price,ftm coin,ftm fantom,ksm crypto price,ksm price,ksm coin,kusama crypto,MIR crypto,mir crypto price,mir coin,mir protocol, KLAY coin,klay coin price,klay coin yorum,klay coin binance, ATOM crypto,atom crypto price,atom price,cosmos crypto,UNI crypto,uni crypto price,uni price,uni coin, CAKE crypto,cake crypto price,cake price,cake crypto coin,SUN crypto,sun crypto price,sun crypto coin,sun coin, VET crypto,vet crypto price,vet price,vet crypto prediction,SOL crypto,sol crypto price,sol price,solana crypto, REQ crypto,req crypto price,req price,req coin, ANC coin, ANC crypto,anc coin price,anchor coin, ENS crypto,ens crypto price,ens price,ens coin,ETC crypto,etc price,etc crypto price,etc crypto prediction,WETH crypto,weth crypto price,weth price,weth to eth,near crypto price, NEAR crypto,near protocol,near coin,ZRX crypto,zrx crypto price,zrx price,zrx coin,RSR crypto,rsr crypto price,rsr price,rsr coin,LUNA crypto,terra luna crypto,terra luna,luna crypto price, MKR crypto,mkr crypto price,mkr price,mkr coin,TRY crypto,usd try,try coin,try coin yorum, DASH crypto,dash crypto price,dash price,dash coin, SAND crypto,sand crypto price,sand price,sand coin,XMR crypto,monero,monero crypto,monero xmr,AAVE crypto,aave crypto price,aave price,aave coin,JST coin,JST crypto,jst coin price,just coin,DAR crypto,dar crypto price,dar coin,dalarnia crypto,REP crypto,rep coin,augur rep,augur crypto, ICP crypto,icp crypto price,icp price,icp crypto prediction
2021-07-14,34,25,13,13,0.0,0.0,0.0,0.0,24,38,34,51,2,2,1,61,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3,2,1,1,68,59,3,4,16,6,4,44,0.0,0.0,0.0,0.0,3,3,4,19,36,14,0,3,10.0,6.0,2.0,2.0,7,13,20,7,0,0,0,21,5.0,0.0,2.0,0.0,38,4,22,18,3,3,43,1,22,12,9,21,3,5,0,0,7.0,1.0,1.0,0.0,1,0,2,11,72,1,0,0,16,0,17,0,15,1,28,0,5,0,2,22,0,0,1,1,2,6,4,10,2,2,0,1,1,0,76,4,0,0,16,0,11,6,0,0,5,3,41,45,6,0,79,1,5,1,34,13,5,0,64,16,0.0,10.0,0.0,0.0,12,25,24,1,1,1,73,0,0,0,18,0,23,4,2,24,0,2,2,0,0,1,0,0,0,27,6,0,0,11,20,0,0,25,18,0,0,11,1,11,0,0,0,3,3,17,35,1,17,0,24,0,3,50,20,0,0,0,1,0,0,0,5,3,0,22,15,0,0,0,10,0,0,0,0,0,3,0,52,7,16,4,70,16,1,1,59,0,2,0,0,9,15,3,53,2,0,0,4,2,0,0,1,0,0,0,0,0,0,0,1,0,0,49,0,0,0,0,15,36,0,5,1,56,0,0,3,3,0,0,3,2,4,0,8,1,0,0,0,3,0,4,0,0,4,2,81,16,0,0,7,4,1,46,1,3,20,3,27,8,0,5,0,30,0,0,0,0,0,69,0,0,19,0,11,0
2021-07-15,26,31,13,13,0.0,0.0,0.0,0.0,18,38,29,48,4,3,2,65,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2,2,1,0,62,49,1,5,17,10,4,49,1.0,1.0,0.0,0.0,2,3,4,24,20,4,0,4,21.0,12.0,7.0,4.0,0,14,7,7,0,0,0,22,17.0,7.0,2.0,0.0,35,4,20,17,3,2,48,1,28,18,13,17,0,0,0,0,8.0,2.0,1.0,0.0,0,0,1,5,66,2,0,0,17,0,0,0,11,2,20,0,5,3,4,25,1,0,1,1,6,6,4,30,2,1,0,1,1,0,68,2,8,0,0,16,0,6,0,0,5,3,36,25,3,1,75,0,5,0,27,10,12,2,54,17,11.0,0.0,0.0,21.0,10,30,24,1,1,1,72,0,0,18,28,0,34,6,4,24,0,1,1,0,0,1,0,1,0,23,2,0,0,23,34,0,0,48,9,0,1,11,0,11,0,0,0,2,2,22,40,1,16,0,29,0,0,43,18,0,0,0,1,0,0,1,5,0,0,15,8,23,0,0,20,10,0,3,0,0,8,0,38,10,8,0,34,17,2,0,65,0,4,0,0,18,12,3,29,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,1,1,6,35,0,0,0,0,0,37,1,5,3,54,5,3,11,3,0,0,2,5,1,0,18,0,7,0,0,10,0,5,0,0,4,0,66,19,4,0,15,5,2,55,2,3,14,0,22,20,0,0,0,21,0,0,0,0,18,53,0,0,17,6,33,0
2021-07-16,22,18,13,13,0.0,0.0,0.0,0.0,22,34,26,39,3,4,1,58,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,1,1,55,47,12,5,20,10,4,52,0.0,0.0,0.0,0.0,2,3,3,18,38,7,7,7,11.0,9.0,4.0,0.0,0,7,14,0,0,0,0,20,5.0,2.0,2.0,0.0,38,4,20,17,4,2,48,1,24,13,12,20,2,0,0,0,4.0,1.0,0.0,0.0,0,0,0,10,68,1,0,0,0,0,0,0,8,2,19,0,11,2,4,27,0,0,1,2,4,9,13,63,1,1,0,0,0,0,85,3,8,0,8,8,0,6,0,0,3,0,28,34,1,1,59,0,1,0,23,8,5,0,36,10,0.0,0.0,0.0,54.0,6,34,29,1,1,0,74,0,0,9,29,0,32,2,2,29,0,1,0,0,0,2,0,0,0,29,5,0,0,24,35,0,0,62,10,0,1,13,1,9,0,0,0,0,1,24,24,0,28,0,28,0,1,60,25,0,0,0,1,0,0,1,1,1,0,0,0,8,21,0,10,0,3,0,0,0,5,3,45,13,0,0,48,17,2,0,60,0,1,0,0,14,24,8,41,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,12,36,0,0,0,0,5,32,1,3,4,62,0,0,3,3,2,0,3,0,3,0,14,0,0,0,0,3,0,6,1,0,4,0,78,36,1,0,8,2,1,53,1,6,12,0,14,12,0,0,0,27,0,0,0,0,0,18,0,0,16,2,22,0
2021-07-17,15,45,25,20,0.0,0.0,16.0,0.0,17,32,26,40,1,2,1,53,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3,2,1,1,34,26,6,2,14,6,4,47,0.0,1.0,0.0,0.0,2,2,0,20,8,4,0,0,10.0,7.0,2.0,1.0,0,8,16,8,0,0,0,21,3.0,8.0,3.0,0.0,38,2,20,17,4,3,52,2,19,7,9,10,2,2,0,0,5.0,1.0,0.0,1.0,0,0,0,9,53,0,0,0,38,19,0,0,3,0,10,0,7,2,3,29,0,0,1,1,2,10,14,29,2,1,0,0,1,1,100,6,0,0,55,18,0,7,0,0,13,0,30,22,3,0,51,1,6,0,27,13,19,3,54,14,12.0,0.0,12.0,12.0,6,32,29,1,0,1,70,0,0,0,11,0,32,2,0,23,0,0,1,0,0,1,0,0,0,34,8,0,0,11,16,0,0,25,14,0,0,12,0,10,0,1,0,5,3,17,21,1,15,0,10,0,0,67,20,2,0,1,0,0,0,0,8,0,0,26,9,9,11,0,11,0,0,0,0,0,3,3,23,14,5,0,24,14,1,0,64,0,1,0,0,8,12,7,37,4,1,0,3,5,0,0,0,0,0,20,0,0,0,0,0,0,3,40,0,0,0,0,6,18,0,4,4,64,0,0,6,0,2,0,2,4,1,1,22,0,0,0,0,11,0,3,0,0,5,2,68,21,1,0,11,1,1,48,2,6,10,3,10,10,0,6,0,42,0,0,0,0,40,40,22,0,30,12,32,7
2021-07-19,44,35,18,26,0.0,14.0,14.0,0.0,18,31,31,40,3,1,0,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,3,1,1,59,52,3,4,18,10,4,45,0.0,0.0,0.0,0.0,0,4,0,23,31,7,0,4,7.0,5.0,3.0,1.0,0,7,21,7,0,0,0,22,12.0,2.0,2.0,0.0,40,4,20,21,3,3,50,1,28,23,31,18,0,2,0,0,6.0,1.0,0.0,0.0,0,0,2,13,74,0,0,1,0,0,18,0,15,2,28,0,6,0,0,25,1,0,1,1,15,11,9,37,2,1,0,0,1,0,72,6,0,0,24,0,0,6,0,0,10,3,31,25,6,1,73,1,3,1,31,13,7,0,52,7,0.0,11.0,0.0,0.0,11,30,24,3,1,1,74,0,0,14,28,0,35,3,3,24,1,1,2,0,0,1,0,1,0,34,5,0,0,5,19,0,0,32,32,0,1,10,1,12,0,1,0,4,0,18,11,0,11,0,37,0,1,71,16,0,0,1,0,0,0,0,1,3,0,0,8,0,0,0,0,0,3,0,0,0,10,5,36,20,4,0,39,4,0,0,50,0,2,0,0,13,6,0,42,0,0,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,15,42,3,0,5,5,11,27,0,3,0,49,0,0,0,0,0,0,3,8,2,0,16,0,0,3,3,7,0,4,1,0,49,10,83,89,0,0,8,0,1,47,1,1,20,3,20,29,5,0,5,21,0,0,0,0,0,18,19,0,20,4,13,6
2021-07-20,49,54,27,45,0.0,14.0,0.0,14.0,30,39,39,51,4,1,1,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3,3,1,0,57,48,4,3,21,8,4,50,0.0,0.0,0.0,0.0,0,0,2,20,21,4,7,4,10.0,9.0,3.0,2.0,28,7,21,0,0,0,0,24,7.0,2.0,0.0,0.0,61,5,29,34,4,3,58,1,21,14,10,15,2,3,0,2,6.0,2.0,1.0,1.0,1,1,3,10,74,0,0,0,17,0,18,0,25,3,24,0,8,2,0,23,0,0,1,1,11,11,15,11,1,1,0,0,3,1,67,5,0,0,16,0,6,30,0,0,18,8,45,34,1,1,70,0,4,2,35,6,2,2,65,5,0.0,22.0,0.0,11.0,12,29,22,1,1,1,68,0,0,5,5,0,32,1,2,34,0,1,3,0,0,1,0,1,2,38,5,1,0,17,19,0,0,45,29,0,1,15,1,15,0,0,0,2,1,20,13,0,9,0,23,0,1,57,12,0,0,0,0,0,0,0,1,1,0,31,16,8,0,0,0,11,0,0,0,0,3,0,34,3,9,0,43,17,3,1,61,0,4,0,0,11,18,6,45,5,1,0,5,3,0,0,0,1,0,0,0,0,0,0,1,0,12,54,0,0,5,5,11,16,0,8,2,46,3,0,9,6,3,0,2,3,3,0,16,1,0,0,3,0,0,4,0,0,26,6,67,48,0,0,10,1,0,58,4,4,9,0,12,12,0,0,0,27,0,0,0,0,0,18,0,0,31,9,20,7
2021-07-21,40,58,31,36,0.0,0.0,0.0,0.0,24,33,34,44,6,2,1,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,3,1,1,65,51,3,1,18,8,4,51,0.0,0.0,0.0,0.0,2,5,0,17,21,4,0,7,11.0,5.0,2.0,2.0,7,7,0,0,0,0,0,21,2.0,2.0,2.0,0.0,54,5,27,26,4,3,54,2,29,17,13,20,0,0,0,0,4.0,1.0,1.0,0.0,0,0,3,13,76,3,0,0,34,0,18,0,11,2,19,0,9,3,5,30,0,0,1,0,7,7,15,7,1,1,0,0,1,0,58,5,8,0,16,17,0,18,0,0,10,2,39,32,6,1,52,1,3,0,34,15,2,0,51,10,0.0,0.0,0.0,22.0,14,28,17,1,1,0,67,0,0,5,10,0,43,3,3,28,0,2,0,0,0,1,0,0,0,35,5,0,2,21,12,0,0,55,6,0,1,16,1,12,0,1,0,6,1,13,16,0,12,0,12,0,0,78,15,0,0,0,0,0,0,0,1,0,0,16,31,8,10,0,0,0,3,0,0,0,5,3,39,3,21,4,48,4,2,1,59,0,2,0,0,6,22,10,38,3,1,0,6,3,0,0,3,0,0,0,0,0,1,0,0,1,12,48,3,3,5,5,11,16,0,4,3,62,3,0,6,3,0,0,0,0,1,1,19,0,7,0,3,0,0,4,1,0,7,2,53,42,0,0,9,1,1,54,1,6,18,0,17,9,0,0,0,27,0,0,0,0,18,18,0,0,29,7,25,0
2021-07-22,19,24,29,29,0.0,0.0,0.0,0.0,24,34,28,46,5,4,2,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3,2,1,1,68,55,4,3,18,7,3,52,0.0,0.0,0.0,0.0,0,0,0,16,26,4,7,4,10.0,11.0,5.0,1.0,0,8,0,0,0,0,0,21,3.0,3.0,5.0,0.0,45,4,24,23,3,2,45,1,32,24,24,21,0,0,0,0,5.0,1.0,0.0,0.0,0,0,0,8,67,2,0,0,0,0,19,0,10,0,20,0,6,1,2,37,0,0,1,0,7,9,7,26,1,1,0,0,2,0,56,2,9,0,27,0,26,7,0,0,9,0,27,27,8,1,66,2,3,1,25,11,0,0,65,13,0.0,12.0,0.0,0.0,5,24,26,0,0,0,72,0,0,15,15,0,43,5,1,35,0,1,1,0,0,2,0,1,2,43,8,1,3,8,25,0,0,73,14,0,1,10,1,10,0,0,0,6,1,19,26,0,10,0,22,0,3,60,11,0,0,0,2,0,0,3,2,1,0,8,17,0,0,0,0,0,0,0,0,0,6,3,23,11,14,5,28,14,3,1,61,0,4,1,0,9,17,2,27,0,0,0,5,3,0,0,0,0,0,0,0,20,1,0,0,0,13,39,3,0,0,0,11,17,0,7,3,53,3,3,3,3,2,2,5,4,4,1,22,1,4,0,4,0,0,4,0,0,2,2,59,29,0,0,10,2,0,56,4,6,13,3,6,22,6,0,0,46,0,0,0,0,0,20,0,0,24,12,31,2
2021-07-23,21,42,26,5,0.0,0.0,0.0,0.0,18,39,23,48,7,2,1,59,47.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2,2,1,1,52,44,5,3,14,6,3,50,0.0,0.0,0.0,0.0,0,0,0,14,12,0,4,4,10.0,11.0,4.0,2.0,8,0,8,0,0,0,0,21,14.0,3.0,0.0,3.0,43,3,23,18,3,2,37,1,25,14,15,12,2,2,2,0,4.0,1.0,0.0,0.0,0,0,3,18,78,3,1,0,60,0,0,0,9,2,18,0,3,0,0,17,1,0,1,1,28,26,59,100,0,1,0,0,1,0,44,4,0,0,0,19,14,57,8,15,8,2,28,24,8,1,61,3,2,1,31,15,23,9,65,9,0.0,0.0,0.0,25.0,7,36,26,2,1,1,75,0,0,0,17,0,24,3,0,24,0,0,1,0,0,2,0,0,0,38,3,0,3,22,11,0,0,46,27,0,1,10,0,9,0,0,0,3,1,37,52,1,16,0,16,0,0,52,9,0,0,1,1,1,0,2,5,0,0,28,28,37,12,0,0,0,8,0,0,0,3,0,15,15,0,0,41,10,3,0,67,1,0,0,0,15,9,4,35,2,0,0,5,2,0,0,0,0,21,0,0,0,1,0,0,0,4,36,0,0,6,0,6,38,2,6,1,43,0,0,0,0,2,0,6,2,3,1,15,1,0,0,0,0,0,3,0,0,8,0,72,37,2,0,11,0,0,38,2,2,7,0,24,10,0,0,0,38,0,0,0,0,0,21,0,0,13,10,39,10
2021-07-24,34,45,15,39,16.0,0.0,15.0,0.0,30,35,32,46,6,4,1,61,100.0,21.0,11.0,18.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4,2,1,1,38,32,6,4,16,7,4,46,0.0,0.0,0.0,0.0,2,2,2,27,4,4,4,0,11.0,13.0,3.0,3.0,0,0,0,0,0,0,0,22,8.0,3.0,0.0,3.0,43,4,21,19,3,2,40,1,22,13,17,12,0,0,0,0,5.0,2.0,1.0,0.0,0,0,3,23,57,0,0,0,0,0,0,0,10,3,23,0,3,0,1,33,1,0,1,1,7,10,45,62,2,1,0,0,2,0,50,5,18,9,9,18,0,13,0,0,11,9,54,44,4,1,59,1,6,2,40,14,24,8,69,19,12.0,12.0,0.0,36.0,16,26,25,3,1,1,82,0,0,5,32,0,33,2,2,25,0,2,1,0,0,1,0,0,0,33,3,0,0,21,67,3,4,68,21,0,2,15,1,10,0,1,0,0,3,43,75,1,18,0,20,0,3,74,20,0,0,1,1,0,0,2,3,0,0,9,0,17,0,0,23,0,4,3,0,0,0,0,17,0,9,5,33,10,2,1,64,1,7,3,1,10,9,4,29,0,1,0,2,5,0,0,0,0,0,0,0,21,0,0,0,0,7,60,0,0,12,0,6,18,2,6,1,59,9,0,6,3,0,0,0,9,1,0,15,0,0,0,0,4,0,3,0,0,12,2,58,30,3,1,13,6,0,51,4,4,10,7,16,6,6,0,0,47,0,0,0,0,60,100,43,82,42,10,39,5
2021-07-26,43,34,9,51,14.0,27.0,13.0,0.0,43,52,43,67,5,2,1,68,12.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,3,3,1,2,60,48,3,5,27,12,6,56,0.0,1.0,0.0,0.0,1,0,0,22,23,7,3,7,12.0,9.0,3.0,1.0,13,7,7,7,0,0,0,30,7.0,0.0,0.0,0.0,88,8,40,47,3,3,60,2,48,27,20,28,3,3,0,0,9.0,2.0,1.0,1.0,0,0,2,32,92,4,0,0,16,16,17,0,13,0,20,0,13,6,5,44,0,0,0,1,17,19,29,25,2,2,0,1,2,0,47,8,31,8,39,71,6,17,0,0,21,3,45,44,8,1,100,2,5,2,28,26,9,5,42,14,0.0,0.0,0.0,10.0,17,35,39,3,1,1,73,0,5,18,51,0,46,4,5,27,0,0,2,0,0,2,0,0,1,32,6,1,0,11,38,0,3,72,15,0,2,21,1,21,0,0,0,2,3,25,33,0,13,0,20,0,3,69,20,0,0,0,1,0,0,1,1,0,0,0,15,0,10,0,20,0,0,3,0,0,5,5,43,10,8,4,46,33,4,1,58,1,5,0,1,20,20,12,51,5,1,0,8,4,0,0,0,0,17,0,0,0,0,0,0,0,9,64,3,0,10,5,20,31,1,9,2,58,11,3,0,13,9,2,9,11,6,2,11,3,0,0,0,6,0,7,1,0,15,2,61,24,1,0,12,3,2,71,4,3,11,0,19,25,0,15,0,36,0,0,0,0,35,35,0,18,38,8,43,4
2021-07-27,30,38,4,38,0.0,0.0,0.0,13.0,25,38,30,48,4,2,1,63,8.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3,2,1,0,46,39,4,4,20,12,5,55,0.0,0.0,0.0,0.0,1,3,1,25,20,3,0,7,10.0,5.0,2.0,1.0,0,0,7,0,0,0,0,23,12.0,0.0,2.0,0.0,59,5,31,29,3,2,40,1,29,15,21,18,3,2,3,0,8.0,3.0,2.0,1.0,0,0,0,13,68,1,0,0,16,0,0,0,7,0,24,0,5,3,2,35,0,0,1,1,6,2,10,35,2,1,0,0,1,0,39,6,0,0,16,0,0,12,0,0,16,6,51,34,5,2,89,1,8,2,42,15,2,0,57,9,0.0,10.0,0.0,10.0,15,21,25,3,1,1,74,0,0,4,37,0,30,2,1,20,0,2,0,0,0,1,0,0,0,30,2,0,5,45,78,2,0,49,28,0,1,16,1,13,0,0,0,3,2,31,43,0,9,2,26,0,0,54,14,0,0,0,0,0,0,0,5,0,0,7,0,15,0,0,0,10,0,0,0,0,0,0,22,7,4,0,58,4,3,1,63,1,5,0,1,6,17,2,22,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,1,0,14,40,0,0,5,0,10,20,0,5,1,55,0,0,0,3,2,2,6,11,1,0,12,0,0,0,6,3,0,5,0,0,10,6,52,28,0,0,11,3,0,62,3,4,20,0,27,31,0,0,0,26,0,0,0,0,0,17,0,18,30,6,23,2
2021-07-28,22,39,17,43,0.0,0.0,0.0,0.0,31,35,37,43,5,2,1,66,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4,2,1,1,53,41,7,8,30,26,10,75,0.0,0.0,0.0,0.0,3,4,0,19,20,7,0,10,11.0,11.0,4.0,2.0,0,0,0,0,0,0,0,22,9.0,2.0,2.0,0.0,60,6,30,31,3,2,40,1,16,18,19,12,2,2,0,0,5.0,2.0,0.0,0.0,1,0,0,15,76,1,0,0,33,0,17,0,12,1,18,0,4,0,1,28,0,0,1,1,8,15,15,21,2,1,0,0,1,0,43,5,24,0,16,8,6,12,0,0,10,6,45,32,3,0,56,0,6,3,29,12,7,2,63,24,0.0,0.0,0.0,42.0,18,31,25,2,1,1,64,0,0,14,37,5,30,2,3,27,0,1,2,0,0,1,0,1,0,45,4,1,5,43,73,2,3,44,12,3,1,15,1,15,0,0,0,3,3,25,31,3,22,0,16,0,1,51,20,0,0,0,1,0,1,3,1,0,0,38,8,15,10,0,0,0,0,0,0,0,5,5,46,12,8,4,46,8,3,1,60,1,4,1,1,20,11,3,35,2,0,0,4,5,0,0,0,0,0,0,0,0,1,0,1,0,9,20,0,0,16,5,21,16,0,5,2,51,0,0,3,5,2,0,10,10,5,1,20,0,0,0,3,0,0,4,1,0,8,2,65,22,1,0,10,3,3,52,1,1,6,0,31,14,0,5,0,52,0,0,0,0,17,18,19,0,4,0,11,0
2021-07-29,35,52,13,26,0.0,14.0,0.0,0.0,26,34,23,40,5,2,1,57,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3,3,1,0,80,68,5,4,26,15,6,60,0.0,0.0,1.0,0.0,1,0,3,21,17,4,3,3,10.0,10.0,2.0,1.0,14,14,7,0,0,0,0,23,21.0,2.0,5.0,2.0,52,5,27,23,2,2,34,1,32,18,15,27,0,0,0,0,5.0,1.0,0.0,1.0,1,0,0,24,68,4,0,0,16,0,17,0,9,0,15,0,9,4,4,29,0,0,1,1,15,19,36,32,1,1,0,0,1,0,51,5,8,0,24,8,6,12,0,0,8,2,36,41,3,1,49,1,5,2,33,22,9,2,59,5,0.0,21.0,0.0,21.0,13,23,36,5,1,1,75,0,0,14,14,5,20,1,1,27,0,2,0,0,0,2,0,0,2,39,3,1,5,51,94,2,0,63,16,0,1,12,1,10,0,0,0,0,1,22,28,0,16,0,29,0,3,44,13,0,0,0,0,0,0,4,8,1,0,0,15,8,10,0,20,0,0,0,0,0,0,0,33,5,12,0,34,13,4,1,59,0,4,0,0,12,14,5,47,0,1,1,4,6,0,0,1,0,0,0,0,18,0,0,1,0,6,26,0,0,5,0,10,31,0,2,2,51,3,0,6,8,5,0,2,10,11,4,23,2,3,0,0,3,0,5,1,0,6,4,61,35,1,0,10,2,1,53,4,4,23,6,34,11,0,0,0,21,0,0,0,0,0,18,0,0,17,6,30,4
2021-07-30,71,49,4,31,0.0,0.0,0.0,0.0,24,40,26,50,5,3,2,58,8.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3,3,1,1,55,48,5,3,28,12,7,59,0.0,0.0,1.0,0.0,2,6,3,27,28,7,0,7,11.0,8.0,2.0,3.0,7,0,7,0,0,0,0,23,5.0,10.0,5.0,0.0,48,4,24,21,2,2,31,1,26,23,18,22,2,2,0,2,5.0,1.0,0.0,0.0,1,0,5,18,75,5,1,1,17,0,0,0,3,2,16,0,5,1,3,26,0,0,1,1,13,19,30,30,1,1,0,0,1,0,55,10,8,0,8,8,6,30,0,13,7,0,27,30,9,4,63,2,1,0,34,11,2,2,41,17,22.0,0.0,0.0,11.0,15,23,26,1,1,1,68,0,0,9,24,0,30,3,1,16,0,0,0,0,0,1,0,1,0,36,5,0,0,26,56,2,0,84,13,0,1,13,1,11,0,1,0,26,1,19,17,1,32,0,21,2,1,51,21,1,0,0,0,0,0,3,4,0,8,16,16,16,0,0,21,0,0,0,0,0,11,3,39,10,4,0,39,13,3,0,63,1,1,0,0,9,16,6,38,2,2,1,5,5,0,0,0,0,0,0,0,0,1,0,0,0,9,54,6,3,5,0,16,32,1,4,2,45,3,0,3,3,3,2,8,8,3,0,14,0,0,0,10,3,0,6,0,0,2,2,48,27,1,0,9,1,2,53,1,4,15,3,23,15,0,0,0,37,0,0,0,0,18,54,0,0,31,11,18,4
2021-07-31,48,63,38,34,15.0,15.0,0.0,0.0,30,43,29,53,5,2,1,60,8.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4,2,1,0,34,25,0,1,25,11,4,54,0.0,1.0,0.0,0.0,0,2,0,20,19,8,0,4,11.0,7.0,2.0,2.0,8,31,15,0,0,0,0,24,11.0,3.0,3.0,5.0,53,6,28,26,2,2,32,1,47,36,17,37,2,2,2,0,6.0,1.0,0.0,1.0,0,0,4,28,51,2,0,0,0,0,38,0,20,3,24,0,8,3,2,23,1,0,0,1,5,9,26,28,1,1,0,1,7,0,58,32,9,0,9,27,0,26,0,0,7,4,47,27,9,4,60,1,2,0,21,16,3,0,62,13,12.0,12.0,0.0,0.0,10,35,35,1,1,1,78,0,0,15,21,0,25,2,2,18,0,1,4,0,0,1,0,0,3,30,4,0,8,28,48,0,0,38,28,0,1,16,0,11,0,1,0,12,2,17,19,2,60,0,42,2,0,57,29,0,0,1,1,0,0,2,3,3,0,0,8,8,22,0,0,0,3,0,0,0,3,0,45,17,0,0,51,28,5,1,73,1,1,0,0,12,14,7,32,4,0,0,4,6,0,0,1,0,0,0,0,0,0,0,0,1,10,62,6,7,6,0,6,23,1,5,4,71,0,0,12,6,0,0,5,9,6,3,19,0,4,0,0,7,0,3,0,0,9,2,43,27,1,0,9,1,1,61,3,1,25,7,12,9,0,0,0,52,0,0,0,0,20,20,21,0,19,7,29,5
